122.1917,   38.9686,   7.00
122.2083,   38.9686,   5.70
122.2250,   38.9686,   5.10
122.2417,   38.9686,   4.30
122.2583,   38.9686,   2.50
122.2750,   38.9686,   0.90
122.2917,   38.9686,   1.70
122.3083,   38.9686,   5.10
122.3250,   38.9686,   10.50
122.3417,   38.9686,   16.60
122.3583,   38.9686,   22.40
122.3750,   38.9686,   27.00
122.3917,   38.9686,   30.10
122.4083,   38.9686,   31.70
122.4250,   38.9686,   32.70
122.4417,   38.9686,   33.90
122.4583,   38.9686,   35.50
122.4750,   38.9686,   36.90
122.4917,   38.9686,   37.30
122.5083,   38.9686,   36.60
122.5250,   38.9686,   35.40
122.5417,   38.9686,   34.60
122.5583,   38.9686,   34.40
122.5750,   38.9686,   34.40
122.5917,   38.9686,   34.20
122.6083,   38.9686,   33.70
122.6250,   38.9686,   33.40
122.6417,   38.9686,   33.20
122.6583,   38.9686,   32.70
122.6750,   38.9686,   31.20
122.6917,   38.9686,   28.50
122.7083,   38.9686,   24.80
122.7250,   38.9686,   21.00
122.7417,   38.9686,   17.80
122.7583,   38.9686,   15.60
122.7750,   38.9686,   14.20
122.7917,   38.9686,   13.30
122.8083,   38.9686,   12.90
122.8250,   38.9686,   12.90
122.8417,   38.9686,   13.20
122.8583,   38.9686,   13.90
122.8750,   38.9686,   15.30
122.8917,   38.9686,   17.70
122.9083,   38.9686,   20.60
122.9250,   38.9686,   23.00
122.9417,   38.9686,   24.00
122.9583,   38.9686,   23.80
122.9750,   38.9686,   23.30
122.9917,   38.9686,   23.20
123.0083,   38.9686,   23.00
123.0250,   38.9686,   21.70
123.0417,   38.9686,   19.30
123.0583,   38.9686,   16.60
123.0750,   38.9686,   14.50
123.0917,   38.9686,   13.60
123.1083,   38.9686,   14.50
123.1250,   38.9686,   16.70
123.1417,   38.9686,   19.30
123.1583,   38.9686,   21.30
123.1750,   38.9686,   21.90
123.1917,   38.9686,   21.70
123.2083,   38.9686,   21.50
123.2250,   38.9686,   22.00
123.2417,   38.9686,   23.00
123.2583,   38.9686,   23.70
123.2750,   38.9686,   23.80
123.2917,   38.9686,   23.30
123.3083,   38.9686,   22.30
123.3250,   38.9686,   21.00
123.3417,   38.9686,   19.60
123.3583,   38.9686,   18.10
123.3750,   38.9686,   16.40
123.3917,   38.9686,   14.40
123.4083,   38.9686,   13.00
123.4250,   38.9686,   12.60
123.4417,   38.9686,   12.90
123.4583,   38.9686,   13.40
123.4750,   38.9686,   13.90
123.4917,   38.9686,   14.40
123.5083,   38.9686,   14.90
123.5250,   38.9686,   15.20
123.5417,   38.9686,   14.70
123.5583,   38.9686,   13.30
123.5750,   38.9686,   11.70
123.5917,   38.9686,   10.40
123.6083,   38.9686,   9.70
123.6250,   38.9686,   9.40
123.6417,   38.9686,   9.40
123.6583,   38.9686,   9.90
123.6750,   38.9686,   10.80
123.6917,   38.9686,   11.90
123.7083,   38.9686,   13.00
123.7250,   38.9686,   13.80
123.7417,   38.9686,   14.30
123.7583,   38.9686,   14.50
123.7750,   38.9686,   15.00
123.7917,   38.9686,   16.00
123.8083,   38.9686,   16.60
123.8250,   38.9686,   16.10
123.8417,   38.9686,   15.00
123.8583,   38.9686,   14.00
123.8750,   38.9686,   13.70
123.8917,   38.9686,   14.10
123.9083,   38.9686,   15.40
123.9250,   38.9686,   17.30
123.9417,   38.9686,   19.00
123.9583,   38.9686,   19.80
123.9750,   38.9686,   19.70
123.9917,   38.9686,   19.40
120.0083,   38.9556,   -22.30
120.0250,   38.9556,   -20.90
120.0417,   38.9556,   -20.60
120.0583,   38.9556,   -20.90
120.0750,   38.9556,   -20.70
120.0917,   38.9556,   -19.80
120.1083,   38.9556,   -18.60
120.1250,   38.9556,   -17.80
120.1417,   38.9556,   -17.00
120.1583,   38.9556,   -15.70
120.1750,   38.9556,   -13.90
120.1917,   38.9556,   -12.30
120.2083,   38.9556,   -11.20
120.2250,   38.9556,   -10.80
120.2417,   38.9556,   -11.20
120.2583,   38.9556,   -11.90
120.2750,   38.9556,   -12.80
120.2917,   38.9556,   -13.30
120.3083,   38.9556,   -13.40
120.3250,   38.9556,   -13.10
120.3417,   38.9556,   -13.10
120.3583,   38.9556,   -13.50
120.3750,   38.9556,   -14.20
120.3917,   38.9556,   -14.70
120.4083,   38.9556,   -15.40
